"","clean_word","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","model_size","lang","taint","freq","log_freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"7951","ve",11,45,"ve",4.82236099243164,1.29742932319641,4.36444568634033,"ve",112.466666666667,82.6666666666667,82.6666666666667,"1000000000",48430061,"tr","none",978829,13.794,2,0.533225536346436,7.24433612823486,16947,4922,5,8,2.73159551620483,5.54319000244141,6.37492275238037,7.70983171463013,11,11
"7952","doğal",11,46,"doğal",6.5887713432312,5.32540416717529,7.65603733062744,"doğal",368.266666666667,225.266666666667,208.866666666667,"1000000000",48430061,"tr","none",5371,8.589,5,4.82236099243164,0.533225536346436,978829,16947,2,5,1.29742932319641,2.73159551620483,4.36444568634033,6.37492275238037,11,11
"7953","kaynak",11,47,"kaynak",3.31871318817139,1.87233209609985,5.73931646347046,"kaynak",265.8,204.133333333333,174.8,"1000000000",48430061,"tr","none",2722,7.909,6,6.5887713432312,4.82236099243164,5371,978829,5,2,5.32540416717529,1.29742932319641,7.65603733062744,4.36444568634033,11,11
"7954","kullanımının",11,48,"kullanımının",6.63547992706299,4.97996711730957,7.12589550018311,"kullanımının",630.4,344.733333333333,219.266666666667,"1000000000",48430061,"tr","none",439,6.084,12,3.31871318817139,6.5887713432312,2722,5371,6,5,1.87233209609985,5.32540416717529,5.73931646347046,7.65603733062744,11,11
"7955","adil",11,49,"adil",5.59776926040649,5.62259674072266,7.62728214263916,"adil",284.266666666667,168.333333333333,157.666666666667,"1000000000",48430061,"tr","none",329,5.796,4,6.63547992706299,3.31871318817139,439,2722,12,6,4.97996711730957,1.87233209609985,7.12589550018311,5.73931646347046,11,11
"7956","ve",11,50,"ve",1.74506068229675,4.08799934387207,6.62797451019287,"ve",129.066666666667,118.466666666667,118.466666666667,"1000000000",48430061,"tr","none",978829,13.794,2,5.59776926040649,6.63547992706299,329,439,4,12,5.62259674072266,4.97996711730957,7.62728214263916,7.12589550018311,11,11
"7957","ekolojik",11,51,"ekolojik",6.86959838867188,3.63765597343445,6.81903791427612,"ekolojik",393.333333333333,325.733333333333,203.733333333333,"1000000000",48430061,"tr","none",304,5.717,8,1.74506068229675,5.59776926040649,978829,329,2,4,4.08799934387207,5.62259674072266,6.62797451019287,7.62728214263916,11,11
"7958","olarak",11,52,"olarak",2.89381980895996,5.44771385192871,7.42381000518799,"olarak",212.066666666667,188.133333333333,177.866666666667,"1000000000",48430061,"tr","none",213662,12.272,6,6.86959838867188,1.74506068229675,304,978829,8,2,3.63765597343445,4.08799934387207,6.81903791427612,6.62797451019287,11,11
"7959","sürdürülebilir",11,53,"sürdürülebilir",3.8400411605835,5.35086917877197,7.45918321609497,"sürdürülebilir",522.866666666667,373,190.8,"1000000000",48430061,"tr","none",250,5.521,14,2.89381980895996,6.86959838867188,213662,304,6,8,5.44771385192871,3.63765597343445,7.42381000518799,6.81903791427612,11,11
"7960","olmasını",11,54,"olmasını",2.07221961021423,3.42899799346924,6.10433721542358,"olmasını",295.533333333333,246.533333333333,219.933333333333,"1000000000",48430061,"tr","none",2023,7.612,8,3.8400411605835,2.89381980895996,250,213662,14,6,5.35086917877197,5.44771385192871,7.45918321609497,7.42381000518799,11,11
"7961","sağlamak""",11,55,"sağlamak""",0.766798853874207,1.86115682125092,5.30783939361572,"sağlamak""",195.666666666667,154.333333333333,142.4,"1000000000",48430061,"tr","none",8,2.079,9,2.07221961021423,3.8400411605835,2023,250,8,14,3.42899799346924,5.35086917877197,6.10433721542358,7.45918321609497,11,11
"7962","tır",11,56,"tır.",7.50516454130411,3.66075038909912,6.6988525390625,"tır.",272.866666666667,248.266666666667,209.133333333333,"1000000000",48430061,"tr","none",52,3.951,3,0.766798853874207,2.07221961021423,8,2023,9,8,1.86115682125092,3.42899799346924,5.30783939361572,6.10433721542358,11,11
"7963","Geçtiğimiz",11,57,"Geçtiğimiz",10.5285663045943,5.48092460632324,7.69344997406006,"Geçtiğimiz",502.466666666667,215.666666666667,169.266666666667,"1000000000",48430061,"tr","none",67,4.205,10,7.50516454130411,0.766798853874207,52,8,3,9,3.66075038909912,1.86115682125092,6.6988525390625,5.30783939361572,11,11
"7964","on",11,58,"on",5.42571687698364,2.63714265823364,6.20065021514893,"on",167.733333333333,107.866666666667,107.866666666667,"1000000000",48430061,"tr","none",8560,9.055,2,10.5285663045943,7.50516454130411,67,52,10,3,5.48092460632324,3.66075038909912,7.69344997406006,6.6988525390625,11,11
"7965","yıllar",11,59,"yıllar",2.60830140113831,1.7193900346756,4.89042949676514,"yıllar",370.933333333333,199.466666666667,199.466666666667,"1000000000",48430061,"tr","none",3179,8.064,6,5.42571687698364,10.5285663045943,8560,67,2,10,2.63714265823364,5.48092460632324,6.20065021514893,7.69344997406006,11,11
"7966","boyunca",11,60,"boyunca,",1.81697204709053,0.798343896865845,4.6774115562439,"boyunca,",543.133333333333,346.066666666667,253,"1000000000",48430061,"tr","none",15585,9.654,7,2.60830140113831,5.42571687698364,3179,8560,6,2,1.7193900346756,2.63714265823364,4.89042949676514,6.20065021514893,11,11
"7967","organizasyon",11,61,"organizasyon",6.65528011322021,6.02386665344238,8.19649124145508,"organizasyon",569.666666666667,301.266666666667,213.066666666667,"1000000000",48430061,"tr","none",528,6.269,12,1.81697204709053,2.60830140113831,15585,3179,7,6,0.798343896865845,1.7193900346756,4.6774115562439,4.89042949676514,11,11
"7968","koruma",11,62,"koruma",7.41492605209351,5.09633159637451,7.60592651367188,"koruma",361.466666666667,204.066666666667,175.933333333333,"1000000000",48430061,"tr","none",1907,7.553,6,6.65528011322021,1.81697204709053,528,15585,12,7,6.02386665344238,0.798343896865845,8.19649124145508,4.6774115562439,11,11
"7969","ötesinde",11,64,"ötesinde",7.93629837036133,5.97073268890381,7.92866182327271,"ötesinde",523.733333333333,298.2,269.533333333333,"1000000000",48430061,"tr","none",463,6.138,8,7.41492605209351,6.65528011322021,1907,528,6,12,5.09633159637451,6.02386665344238,7.60592651367188,8.19649124145508,11,11
"7970","odağını",11,65,"odağını",14.134204864502,4.02763843536377,7.40033626556396,"odağını",546.8,363.4,272.266666666667,"1000000000",48430061,"tr","none",20,2.996,7,7.93629837036133,7.41492605209351,463,1907,8,6,5.97073268890381,5.09633159637451,7.92866182327271,7.60592651367188,11,11
"7971","genişletti",11,66,"genişletti",5.56459474563599,5.62846708297729,7.68647432327271,"genişletti",594.266666666667,392.266666666667,279.8,"1000000000",48430061,"tr","none",29,3.367,10,14.134204864502,7.93629837036133,20,463,7,8,4.02763843536377,5.97073268890381,7.40033626556396,7.92866182327271,11,11
"7972","ve",11,67,"ve",1.54644083976746,1.26294767856598,4.01580619812012,"ve",69.0666666666667,69.0666666666667,69.0666666666667,"1000000000",48430061,"tr","none",978829,13.794,2,5.56459474563599,14.134204864502,29,20,10,7,5.62846708297729,4.02763843536377,7.68647432327271,7.40033626556396,11,11
"7973","şimdi",11,68,"şimdi",7.79771041870117,6.11153602600098,8.12815380096436,"şimdi",262.933333333333,190.066666666667,146.2,"1000000000",48430061,"tr","none",1391,7.238,5,1.54644083976746,5.56459474563599,978829,29,2,10,1.26294767856598,5.62846708297729,4.01580619812012,7.68647432327271,11,11
"7974","projelerinde",11,69,"projelerinde",12.1535978317261,5.87592887878418,8.02619361877441,"projelerinde",493.533333333333,415.533333333333,184.933333333333,"1000000000",48430061,"tr","none",149,5.004,12,7.79771041870117,1.54644083976746,1391,978829,5,2,6.11153602600098,1.26294767856598,8.12815380096436,4.01580619812012,11,11
"7975","sürdürülebilir",11,70,"sürdürülebilir",2.75015354156494,5.19119358062744,7.74659967422485,"sürdürülebilir",660.4,296.2,180.266666666667,"1000000000",48430061,"tr","none",250,5.521,14,12.1535978317261,7.79771041870117,149,1391,12,5,5.87592887878418,6.11153602600098,8.02619361877441,8.12815380096436,11,11
"7976","kalkınma",11,71,"kalkınma",2.89566993713379,4.52172946929932,7.07844305038452,"kalkınma",509.133333333333,333.333333333333,228.866666666667,"1000000000",48430061,"tr","none",334,5.811,8,2.75015354156494,12.1535978317261,250,149,14,12,5.19119358062744,5.87592887878418,7.74659967422485,8.02619361877441,11,11
"7977","ile",11,72,"ile",4.43531131744385,3.64174556732178,6.5918231010437,"ile",153.2,109.933333333333,109.933333333333,"1000000000",48430061,"tr","none",216228,12.284,3,2.89566993713379,2.75015354156494,334,250,8,14,4.52172946929932,5.19119358062744,7.07844305038452,7.74659967422485,11,11
"7978","ilgili",11,73,"ilgili",0.724706649780273,3.54554653167725,7.0420355796814,"ilgili",323.133333333333,229.066666666667,194.266666666667,"1000000000",48430061,"tr","none",13225,9.49,6,4.43531131744385,2.89566993713379,216228,334,3,8,3.64174556732178,4.52172946929932,6.5918231010437,7.07844305038452,11,11
"7979","konuları",11,74,"konuları",5.96646499633789,5.7096004486084,7.68411159515381,"konuları",298.6,249.933333333333,200.466666666667,"1000000000",48430061,"tr","none",745,6.613,8,0.724706649780273,4.43531131744385,13225,216228,6,3,3.54554653167725,3.64174556732178,7.0420355796814,6.5918231010437,11,11
"7980","içeriyor",11,75,"içeriyor.",9.05254535749555,5.36164283752441,7.46263980865479,"içeriyor.",325.8,258,217.733333333333,"1000000000",48430061,"tr","none",43,3.761,8,5.96646499633789,0.724706649780273,745,13225,8,6,5.7096004486084,3.54554653167725,7.68411159515381,7.0420355796814,11,11
"7981","Pek",11,76,"Pek",9.02853202819824,5.52811431884766,7.67567729949951,"Pek",114.2,104.466666666667,104.466666666667,"1000000000",48430061,"tr","none",826,6.717,3,9.05254535749555,5.96646499633789,43,745,8,8,5.36164283752441,5.7096004486084,7.46263980865479,7.68411159515381,11,11
"7982","çok",11,77,"çok",0.0163664054125547,0.138780176639557,2.95047569274902,"çok",191,142.866666666667,127.2,"1000000000",48430061,"tr","none",69769,11.153,3,9.02853202819824,9.05254535749555,826,43,3,8,5.52811431884766,5.36164283752441,7.67567729949951,7.46263980865479,11,11
"7983","uluslararası",11,78,"uluslararası",2.35770463943481,5.22432708740234,7.49910259246826,"uluslararası",579.666666666667,397.933333333333,231,"1000000000",48430061,"tr","none",6312,8.75,12,0.0163664054125547,9.02853202819824,69769,826,3,3,0.138780176639557,5.52811431884766,2.95047569274902,7.67567729949951,11,11
"7984","çevre",11,79,"çevre",4.1952805519104,4.86896514892578,7.21014642715454,"çevre",377.533333333333,245.8,212.133333333333,"1000000000",48430061,"tr","none",2202,7.697,5,2.35770463943481,0.0163664054125547,6312,69769,12,3,5.22432708740234,0.138780176639557,7.49910259246826,2.95047569274902,11,11
"7985","kuruluşlarının",11,80,"kuruluşlarının",6.41588294506073,4.78415822982788,7.201340675354,"kuruluşlarının",542.2,318.333333333333,219.066666666667,"1000000000",48430061,"tr","none",195,5.273,14,4.1952805519104,2.35770463943481,2202,6312,5,12,4.86896514892578,5.22432708740234,7.21014642715454,7.49910259246826,11,11
"7986","aksine",11,81,"aksine,",6.44344398379326,6.27561664581299,8.11617851257324,"aksine,",518.933333333333,361.133333333333,197.133333333333,"1000000000",48430061,"tr","none",1916,7.558,6,6.41588294506073,4.1952805519104,195,2202,14,5,4.78415822982788,4.86896514892578,7.201340675354,7.21014642715454,11,11
"7987","bu",11,82,"bu",3.42766880989075,5.70953941345215,7.99618291854858,"bu",79.0666666666667,79.0666666666667,79.0666666666667,"1000000000",48430061,"tr","none",164842,12.013,2,6.44344398379326,6.41588294506073,1916,195,6,14,6.27561664581299,4.78415822982788,8.11617851257324,7.201340675354,11,11
"7988","organizasyon",11,83,"organizasyon",4.52261257171631,5.72291803359985,7.56851816177368,"organizasyon",572.266666666667,273.866666666667,179.866666666667,"1000000000",48430061,"tr","none",528,6.269,12,3.42766880989075,6.44344398379326,164842,1916,2,6,5.70953941345215,6.27561664581299,7.99618291854858,8.11617851257324,11,11
"7989","halkı",11,84,"halkı",9.68028163909912,5.09577178955078,7.73861360549927,"halkı",358.6,191.466666666667,184.266666666667,"1000000000",48430061,"tr","none",4143,8.329,5,4.52261257171631,3.42766880989075,528,164842,12,2,5.72291803359985,5.70953941345215,7.56851816177368,7.99618291854858,11,11
"7990","doğanın",11,85,"doğanın",8.07661224901676,5.28653335571289,7.7080078125,"doğanın",456.866666666667,275.133333333333,219.066666666667,"1000000000",48430061,"tr","none",293,5.68,7,9.68028163909912,4.52261257171631,4143,528,5,12,5.09577178955078,5.72291803359985,7.73861360549927,7.56851816177368,11,11
"7991","korunmasına",11,86,"korunmasına",2.76285755634308,3.42238116264343,6.93959712982178,"korunmasına",708.2,270.533333333333,182.4,"1000000000",48430061,"tr","none",111,4.71,11,8.07661224901676,9.68028163909912,293,4143,7,5,5.28653335571289,5.09577178955078,7.7080078125,7.73861360549927,11,11
"7992","destek",11,87,"destek",4.07929944992065,3.81246566772461,6.57994985580444,"destek",432.8,248.066666666667,227.666666666667,"1000000000",48430061,"tr","none",4927,8.502,6,2.76285755634308,8.07661224901676,111,293,11,7,3.42238116264343,5.28653335571289,6.93959712982178,7.7080078125,11,11
"7993","olarak",11,88,"olarak",3.29400849342346,3.40530109405518,5.95375394821167,"olarak",395.466666666667,198.6,160.933333333333,"1000000000",48430061,"tr","none",213662,12.272,6,4.07929944992065,2.76285755634308,4927,111,6,11,3.81246566772461,3.42238116264343,6.57994985580444,6.93959712982178,11,11
"7994","seferber",11,89,"seferber",12.3126397253945,5.60762643814087,7.87648916244507,"seferber",430.6,244,212.4,"1000000000",48430061,"tr","none",93,4.533,8,3.29400849342346,4.07929944992065,213662,4927,6,6,3.40530109405518,3.81246566772461,5.95375394821167,6.57994985580444,11,11
"7995","etmeyi",11,90,"etmeyi",2.61722278594971,3.57814240455627,6.28866004943848,"etmeyi",309.666666666667,147.333333333333,134.266666666667,"1000000000",48430061,"tr","none",1315,7.182,6,12.3126397253945,3.29400849342346,93,213662,8,6,5.60762643814087,3.40530109405518,7.87648916244507,5.95375394821167,11,11
"7996","Bunun",11,92,"Bunun",5.06497287750244,5.20445728302002,7.5524640083313,"Bunun",278.8,169.133333333333,158.533333333333,"1000000000",48430061,"tr","none",10834,9.29,5,2.61722278594971,12.3126397253945,1315,93,6,8,3.57814240455627,5.60762643814087,6.28866004943848,7.87648916244507,11,11
"7997","yerine",11,93,"yerine,",2.84360367059708,3.17785453796387,6.0779857635498,"yerine,",168.266666666667,111.133333333333,111.133333333333,"1000000000",48430061,"tr","none",14376,9.573,6,5.06497287750244,2.61722278594971,10834,1315,5,6,5.20445728302002,3.57814240455627,7.5524640083313,6.28866004943848,11,11
"7998","organizasyon",11,94,"organizasyon",4.70959568023682,5.58129405975342,8.00537872314453,"organizasyon",712.4,457.533333333333,217.066666666667,"1000000000",48430061,"tr","none",528,6.269,12,2.84360367059708,5.06497287750244,14376,10834,6,5,3.17785453796387,5.20445728302002,6.0779857635498,7.5524640083313,11,11
"7999","bilgi",11,95,"bilgi,",12.9398736953735,5.74535655975342,7.97333526611328,"bilgi,",406.866666666667,194.933333333333,170.533333333333,"1000000000",48430061,"tr","none",18012,9.799,5,4.70959568023682,2.84360367059708,528,14376,12,6,5.58129405975342,3.17785453796387,8.00537872314453,6.0779857635498,11,11
"8000","tavsiye",11,96,"tavsiye",8.73485946655273,6.06179475784302,7.78824853897095,"tavsiye",606.2,292.266666666667,240.133333333333,"1000000000",48430061,"tr","none",877,6.777,7,12.9398736953735,4.70959568023682,18012,528,5,12,5.74535655975342,5.58129405975342,7.97333526611328,8.00537872314453,11,11
"8001","sağlayarak",11,97,"sağlayarak",9.43218326568604,1.97790062427521,5.81070470809937,"sağlayarak",580.6,306.666666666667,232.4,"1000000000",48430061,"tr","none",438,6.082,10,8.73485946655273,12.9398736953735,877,18012,7,5,6.06179475784302,5.74535655975342,7.78824853897095,7.97333526611328,11,11
"8002","ve",11,98,"ve",3.62813901901245,4.73118209838867,7.58178806304932,"ve",88.4666666666667,62.1333333333333,62.1333333333333,"1000000000",48430061,"tr","none",978829,13.794,2,9.43218326568604,8.73485946655273,438,877,10,7,1.97790062427521,6.06179475784302,5.81070470809937,7.78824853897095,11,11
"8003","ortaklıklar",11,99,"ortaklıklar",9.81569230556488,6.76564407348633,8.23661804199219,"ortaklıklar",662.533333333333,299.8,206.8,"1000000000",48430061,"tr","none",32,3.466,11,3.62813901901245,9.43218326568604,978829,438,2,10,4.73118209838867,1.97790062427521,7.58178806304932,5.81070470809937,11,11
"8004","kurarak",11,100,"kurarak",2.734703540802,5.08986473083496,7.3412914276123,"kurarak",443.666666666667,278.2,213.666666666667,"1000000000",48430061,"tr","none",784,6.664,7,9.81569230556488,3.62813901901245,32,978829,11,2,6.76564407348633,4.73118209838867,8.23661804199219,7.58178806304932,11,11
"8005","hükümetlerin",11,101,"hükümetlerin,",12.8078677654266,5.41339683532715,7.72726345062256,"hükümetlerin,",630,352,209.933333333333,"1000000000",48430061,"tr","none",78,4.357,12,2.734703540802,9.81569230556488,784,32,7,11,5.08986473083496,6.76564407348633,7.3412914276123,8.23661804199219,11,11
"8006","iş",11,102,"iş",6.15014314651489,5.95489597320557,7.895432472229,"iş",58.2,58.2,58.2,"1000000000",48430061,"tr","none",7409,8.91,2,12.8078677654266,2.734703540802,78,784,12,7,5.41339683532715,5.08986473083496,7.72726345062256,7.3412914276123,11,11
"8007","dünyasının",11,103,"dünyasının",5.02944564819336,4.74608707427979,7.24388313293457,"dünyasının",486.4,227,194.733333333333,"1000000000",48430061,"tr","none",521,6.256,10,6.15014314651489,12.8078677654266,7409,78,2,12,5.95489597320557,5.41339683532715,7.895432472229,7.72726345062256,11,11
"8008","ve",11,104,"ve",0.879763901233673,3.53105664253235,7.12938022613525,"ve",108.066666666667,65.4666666666667,55.8,"1000000000",48430061,"tr","none",978829,13.794,2,5.02944564819336,6.15014314651489,521,7409,10,2,4.74608707427979,5.95489597320557,7.24388313293457,7.895432472229,11,11
"8009","diğer",11,105,"diğer",3.88210582733154,5.51186847686768,7.55055046081543,"diğer",237.2,199.133333333333,190.2,"1000000000",48430061,"tr","none",38294,10.553,5,0.879763901233673,5.02944564819336,978829,521,2,10,3.53105664253235,4.74608707427979,7.12938022613525,7.24388313293457,11,11
"8010","paydaşların",11,106,"paydaşların",11.1748880147934,5.15356540679932,7.11802339553833,"paydaşların",400.266666666667,216.866666666667,184.666666666667,"1000000000",48430061,"tr","none",6,1.792,11,3.88210582733154,0.879763901233673,38294,978829,5,2,5.51186847686768,3.53105664253235,7.55055046081543,7.12938022613525,11,11
"8011","faaliyetlerini",11,107,"faaliyetlerini",6.8003716468811,5.38686466217041,7.76059579849243,"faaliyetlerini",589.2,390.4,169.6,"1000000000",48430061,"tr","none",740,6.607,14,11.1748880147934,3.88210582733154,6,38294,11,5,5.15356540679932,5.51186847686768,7.11802339553833,7.55055046081543,11,11
"8012","etkilemeye",11,108,"etkilemeye",7.57457762956619,5.47170448303223,7.39252328872681,"etkilemeye",459.8,258.466666666667,185.266666666667,"1000000000",48430061,"tr","none",97,4.575,10,6.8003716468811,11.1748880147934,740,6,14,11,5.38686466217041,5.15356540679932,7.76059579849243,7.11802339553833,11,11
"8013","çalışır",11,109,"çalışır.",4.08104688674212,3.7771942615509,6.39980983734131,"çalışır.",400.266666666667,193.133333333333,173.866666666667,"1000000000",48430061,"tr","none",579,6.361,7,7.57457762956619,6.8003716468811,97,740,10,14,5.47170448303223,5.38686466217041,7.39252328872681,7.76059579849243,11,11
"8014","Organizasyon",11,110,"Organizasyon",5.34273862838745,5.32372188568115,7.56051921844482,"Organizasyon",480.466666666667,298.133333333333,195.2,"1000000000",48430061,"tr","none",132,4.883,12,4.08104688674212,7.57457762956619,579,97,7,10,3.7771942615509,5.47170448303223,6.39980983734131,7.39252328872681,11,11
"8015","geniş",11,111,"geniş",7.87222623825073,4.97048759460449,7.66341733932495,"geniş",273.333333333333,182.466666666667,170.8,"1000000000",48430061,"tr","none",8184,9.01,5,5.34273862838745,4.08104688674212,132,579,12,7,5.32372188568115,3.7771942615509,7.56051921844482,6.39980983734131,11,11
"8016","kitlelerce",11,112,"kitlelerce",5.57137060165405,3.48475313186646,6.71322536468506,"kitlelerce",494.4,290.266666666667,197.933333333333,"1000000000",48430061,"tr","none",74,4.304,10,7.87222623825073,5.34273862838745,8184,132,5,12,4.97048759460449,5.32372188568115,7.66341733932495,7.56051921844482,11,11
"8017","dünyadaki",11,113,"dünyadaki",6.82566154003143,6.05434131622314,7.84682273864746,"dünyadaki",411.733333333333,293.666666666667,200.6,"1000000000",48430061,"tr","none",932,6.837,9,5.57137060165405,7.87222623825073,74,8184,10,5,3.48475313186646,4.97048759460449,6.71322536468506,7.66341733932495,11,11
"8018","türlerin",11,114,"türlerin",9.3873405456543,5.36523246765137,7.54766321182251,"türlerin",341.133333333333,261.533333333333,212.133333333333,"1000000000",48430061,"tr","none",423,6.047,8,6.82566154003143,5.57137060165405,932,74,9,10,6.05434131622314,3.48475313186646,7.84682273864746,6.71322536468506,11,11
"8019","korunma",11,115,"korunma",6.3164496421814,4.34435510635376,7.34175872802734,"korunma",312.133333333333,235.733333333333,200.133333333333,"1000000000",48430061,"tr","none",180,5.193,7,9.3873405456543,6.82566154003143,423,932,8,9,5.36523246765137,6.05434131622314,7.54766321182251,7.84682273864746,11,11
"8020","durumunu",11,116,"durumunu",7.46407413482666,4.21463012695312,6.73563480377197,"durumunu",216.4,191.666666666667,167.933333333333,"1000000000",48430061,"tr","none",770,6.646,8,6.3164496421814,9.3873405456543,180,423,7,8,4.34435510635376,5.36523246765137,7.34175872802734,7.54766321182251,11,11
"8021","değerlendiren",11,117,"değerlendiren",9.17668509483337,5.18616962432861,7.21690988540649,"değerlendiren",429.733333333333,368.6,170.133333333333,"1000000000",48430061,"tr","none",151,5.017,13,7.46407413482666,6.3164496421814,770,180,8,7,4.21463012695312,4.34435510635376,6.73563480377197,7.34175872802734,11,11
"8022","Edilen",11,119,"Edilen",10.695693731308,4.8822169303894,7.53100156784058,"Edilen",276,165.466666666667,165.466666666667,"1000000000",48430061,"tr","none",15,2.708,6,9.17668509483337,7.46407413482666,151,770,13,8,5.18616962432861,4.21463012695312,7.21690988540649,6.73563480377197,11,11
"8023","Türlerin",11,120,"Türlerin",7.66195178031921,5.62734794616699,7.50052547454834,"Türlerin",381.666666666667,253.666666666667,189.866666666667,"1000000000",48430061,"tr","none",70,4.248,8,10.695693731308,9.17668509483337,15,151,6,13,4.8822169303894,5.18616962432861,7.53100156784058,7.21690988540649,11,11
"8024","Kırmızı",11,121,"Kırmızı",7.67866134643555,3.22138547897339,6.82625436782837,"Kırmızı",297.6,224.2,188.533333333333,"1000000000",48430061,"tr","none",783,6.663,7,7.66195178031921,10.695693731308,70,15,8,6,5.62734794616699,4.8822169303894,7.50052547454834,7.53100156784058,11,11
"8025","derlediği",11,123,"derlediği",12.6593599319458,5.71774244308472,7.76289176940918,"derlediği",537.666666666667,385.2,236.733333333333,"1000000000",48430061,"tr","none",72,4.277,9,7.67866134643555,7.66195178031921,783,70,7,8,3.22138547897339,5.62734794616699,6.82625436782837,7.50052547454834,11,11
"8026","ve",11,124,"ve",2.61352777481079,5.58228397369385,7.95111322402954,"ve",44.9333333333333,33.2,33.2,"1000000000",48430061,"tr","none",978829,13.794,2,12.6593599319458,7.67866134643555,72,783,9,7,5.71774244308472,3.22138547897339,7.76289176940918,6.82625436782837,11,11
"8027","yayınladığı",11,125,"yayınladığı",6.34547138214111,6.47071266174316,8.38100910186768,"yayınladığı",488.866666666667,318.8,214.4,"1000000000",48430061,"tr","none",817,6.706,11,2.61352777481079,12.6593599319458,978829,72,2,9,5.58228397369385,5.71774244308472,7.95111322402954,7.76289176940918,11,11
"8028","için",11,126,"için",9.05996894836426,4.49608278274536,7.31499147415161,"için",198.866666666667,168.866666666667,154.333333333333,"1000000000",48430061,"tr","none",155055,11.952,4,6.34547138214111,2.61352777481079,817,978829,11,2,6.47071266174316,5.58228397369385,8.38100910186768,7.95111322402954,11,11
"8029","bilinir",11,127,"bilinir.",10.8386308550835,5.51930332183838,7.98931312561035,"bilinir.",416.133333333333,263.866666666667,175.066666666667,"1000000000",48430061,"tr","none",365,5.9,7,9.05996894836426,6.34547138214111,155055,817,4,11,4.49608278274536,6.47071266174316,7.31499147415161,8.38100910186768,11,11
"8030","Bugün",11,128,"Bugün,",8.1626945734024,5.39140033721924,7.66371917724609,"Bugün,",193.333333333333,159.2,159.2,"1000000000",48430061,"tr","none",1692,7.434,5,10.8386308550835,9.05996894836426,365,155055,7,4,5.51930332183838,4.49608278274536,7.98931312561035,7.31499147415161,11,11
"8031","organizasyon",11,129,"organizasyon",3.31090569496155,5.92345380783081,8.09998893737793,"organizasyon",465.933333333333,424.066666666667,145.533333333333,"1000000000",48430061,"tr","none",528,6.269,12,8.1626945734024,10.8386308550835,1692,365,5,7,5.39140033721924,5.51930332183838,7.66371917724609,7.98931312561035,11,11
"8032","elliden",11,130,"elliden",14.4307597875595,6.40279865264893,8.23455238342285,"elliden",374.133333333333,264.733333333333,259.4,"1000000000",48430061,"tr","none",22,3.091,7,3.31090569496155,8.1626945734024,528,1692,12,5,5.92345380783081,5.39140033721924,8.09998893737793,7.66371917724609,11,11
"8033","fazla",11,131,"fazla",0.0215858854353428,0.179439693689346,2.91645693778992,"fazla",263.466666666667,215.8,204.066666666667,"1000000000",48430061,"tr","none",18843,9.844,5,14.4307597875595,3.31090569496155,22,528,7,12,6.40279865264893,5.92345380783081,8.23455238342285,8.09998893737793,11,11
"8034","ülkede",11,132,"ülkede",0.77005672454834,3.21132826805115,6.67382717132568,"ülkede",322.266666666667,187.866666666667,187.866666666667,"1000000000",48430061,"tr","none",3017,8.012,6,0.0215858854353428,14.4307597875595,18843,22,5,7,0.179439693689346,6.40279865264893,2.91645693778992,8.23455238342285,11,11
"8035","yaklaşık",11,133,"yaklaşık",4.95848846435547,5.92754507064819,7.79884433746338,"yaklaşık",386,255.2,218.466666666667,"1000000000",48430061,"tr","none",12303,9.418,8,0.77005672454834,0.0215858854353428,3017,18843,6,5,3.21132826805115,0.179439693689346,6.67382717132568,2.91645693778992,11,11
"8036","bin",11,134,"bin",4.65697860717773,4.40673923492432,6.10179948806763,"bin",179.933333333333,161.866666666667,124.066666666667,"1000000000",48430061,"tr","none",8507,9.049,3,4.95848846435547,0.77005672454834,12303,3017,8,6,5.92754507064819,3.21132826805115,7.79884433746338,6.67382717132568,11,11
"8037","tam",11,135,"tam",8.24831867218018,4.06193351745605,6.84011173248291,"tam",337.733333333333,215.733333333333,197.666666666667,"1000000000",48430061,"tr","none",9572,9.167,3,4.65697860717773,4.95848846435547,8507,12303,3,8,4.40673923492432,5.92754507064819,6.10179948806763,7.79884433746338,11,11
"8038","zamanlı",11,136,"zamanlı",1.46274244785309,4.47530937194824,7.25090742111206,"zamanlı",517.6,290.066666666667,218.733333333333,"1000000000",48430061,"tr","none",1100,7.003,7,8.24831867218018,4.65697860717773,9572,8507,3,3,4.06193351745605,4.40673923492432,6.84011173248291,6.10179948806763,11,11
"8039","personel",11,137,"personel",4.86386632919312,4.79387283325195,7.40455436706543,"personel",381.466666666667,213.333333333333,204.266666666667,"1000000000",48430061,"tr","none",669,6.506,8,1.46274244785309,8.24831867218018,1100,9572,7,3,4.47530937194824,4.06193351745605,7.25090742111206,6.84011173248291,11,11
"8040","istihdam",11,138,"istihdam",3.91917991638184,2.6729416847229,6.1902871131897,"istihdam",460.4,277.733333333333,235.133333333333,"1000000000",48430061,"tr","none",511,6.236,8,4.86386632919312,1.46274244785309,669,1100,8,7,4.79387283325195,4.47530937194824,7.40455436706543,7.25090742111206,11,11
