"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"36","presiede","it",1,37,"presiede",7.17151832580566,3.45400333404541,6.71823310852051,"presiede",834.232558139535,394.023255813953,246.162790697674,"taint_none",3.3,8,4.99464713502675,5.05891299247742,3.09,5.24,5,6,4.845947265625,3.26641798019409,6.96399831771851,6.46875524520874,1,1
"37","sull’inizio","it",1,38,"sull’inizio",21.5739941596985,4.16623878479004,6.72325801849365,"sull’inizio",769.116279069767,494.697674418605,253.883720930233,"taint_none",2.2,11,7.17151832580566,4.99464713502675,3.3,3.09,8,5,3.45400333404541,4.845947265625,6.71823310852051,6.96399831771851,1,1
"38","e","it",1,39,"e",2.8360538482666,3.06367778778076,6.13827419281006,"e",8.30232558139535,8.30232558139535,8.30232558139535,"taint_none",7.46,1,21.5739941596985,7.17151832580566,2.2,3.3,11,8,4.16623878479004,3.45400333404541,6.72325801849365,6.71823310852051,1,1
"39","sulla","it",1,40,"sulla",2.06757640838623,4.4817910194397,6.98785495758057,"sulla",357.023255813953,254.395348837209,214.302325581395,"taint_none",5.98,5,2.8360538482666,21.5739941596985,7.46,2.2,1,11,3.06367778778076,4.16623878479004,6.13827419281006,6.72325801849365,1,1
"40","fine","it",1,41,"fine",0.325255990028381,1.84048390388489,5.7402548789978,"fine",331.720930232558,151.418604651163,134.488372093023,"taint_none",5.76,4,2.06757640838623,2.8360538482666,5.98,7.46,5,1,4.4817910194397,3.06367778778076,6.98785495758057,6.13827419281006,1,1
"41","dei","it",1,42,"dei",2.40760278701782,2.26623344421387,5.31278276443481,"dei",197.232558139535,110.744186046512,110.744186046512,"taint_none",6.61,3,0.325255990028381,2.06757640838623,5.76,5.98,4,5,1.84048390388489,4.4817910194397,5.7402548789978,6.98785495758057,1,1
"42","conflitti","it",1,43,"conflitti,",8.08998417854309,3.73874449729919,6.69973468780518,"conflitti,",668.116279069767,276.418604651163,210.883720930233,"taint_none",4.17,9,2.40760278701782,0.325255990028381,6.61,5.76,3,4,2.26623344421387,1.84048390388489,5.31278276443481,5.7402548789978,1,1
"43","e","it",1,44,"e",2.31479239463806,5.31507778167725,7.63451385498047,"e",27.5581395348837,23.2325581395349,23.2325581395349,"taint_none",7.46,1,8.08998417854309,2.40760278701782,4.17,6.61,9,3,3.73874449729919,2.26623344421387,6.69973468780518,5.31278276443481,1,1
"44","quindi","it",1,45,"quindi",3.95724582672119,5.68453121185303,7.66557693481445,"quindi",464.720930232558,279.06976744186,231.302325581395,"taint_none",5.94,6,2.31479239463806,8.08998417854309,7.46,4.17,1,9,5.31507778167725,3.73874449729919,7.63451385498047,6.69973468780518,1,1
"45","su","it",1,46,"su",3.12868523597717,5.48282480239868,7.55192565917969,"su",160.697674418605,104.186046511628,93.0930232558139,"taint_none",6.38,2,3.95724582672119,2.31479239463806,5.94,7.46,6,1,5.68453121185303,5.31507778167725,7.66557693481445,7.63451385498047,1,1
"46","guerra","it",1,47,"guerra",9.61962032318115,4.76549434661865,7.42649030685425,"guerra",482.232558139535,255.558139534884,216.093023255814,"taint_none",5.49,6,3.12868523597717,3.95724582672119,6.38,5.94,2,6,5.48282480239868,5.68453121185303,7.55192565917969,7.66557693481445,1,1
"47","e","it",1,48,"e",2.72180438041687,3.65879988670349,6.95334720611572,"e",93.7674418604651,93.7674418604651,77,"taint_none",7.46,1,9.61962032318115,3.12868523597717,5.49,6.38,6,2,4.76549434661865,5.48282480239868,7.42649030685425,7.55192565917969,1,1
"48","pace","it",1,49,"pace.",3.84167671203613,5.36602020263672,7.82346725463867,"pace.",352.488372093023,234.744186046512,191.162790697674,"taint_none",5.15,4,2.72180438041687,9.61962032318115,7.46,5.49,1,6,3.65879988670349,4.76549434661865,6.95334720611572,7.42649030685425,1,1
