"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"79","von","ge",1,80,"von",2.74711465835571,2.18266773223877,5.43030643463135,"von",202.257142857143,166.057142857143,156.771428571429,"taint_none",6.99,3,3.06798660755157,3.50464248657227,4.95,7.42,9,3,4.76986503601074,2.35929656028748,7.31301069259644,5.70771169662476,1,1
"80","Haustüren","ge",1,81,"Haustüren",11.2361058127135,5.56155490875244,7.67752313613892,"Haustüren",439.428571428571,255.685714285714,216.228571428571,"taint_none",2.78,9,2.74711465835571,3.06798660755157,6.99,4.95,3,9,2.18266773223877,4.76986503601074,5.43030643463135,7.31301069259644,1,1
"81","in","ge",1,82,"in",3.00344347953796,4.48969173431396,6.45510244369507,"in",100.314285714286,91.2,91.2,"taint_none",7.24,2,11.2361058127135,2.74711465835571,2.78,6.99,9,3,5.56155490875244,2.18266773223877,7.67752313613892,5.43030643463135,1,1
"82","Verbindung","ge",1,83,"Verbindung",2.96432733535767,4.54604721069336,7.24566841125488,"Verbindung",357.257142857143,250.971428571429,199.314285714286,"taint_none",4.98,10,3.00344347953796,11.2361058127135,7.24,2.78,2,9,4.48969173431396,5.56155490875244,6.45510244369507,7.67752313613892,1,1
"83","gebracht","ge",1,84,"gebracht.",0.42017212882638,0.286021202802658,2.4763400554657,"gebracht.",302.8,242.771428571429,231.371428571429,"taint_none",5.06,8,2.96432733535767,3.00344347953796,4.98,7.24,10,2,4.54604721069336,4.48969173431396,7.24566841125488,6.45510244369507,1,1
"84","Janus","ge",1,85,"Janus",1.66485783504322,4.32467842102051,6.89142608642578,"Janus",247.971428571429,212.685714285714,191,"taint_none",3.09,5,0.42017212882638,2.96432733535767,5.06,4.98,8,10,0.286021202802658,4.54604721069336,2.4763400554657,7.24566841125488,1,1
"85","symbolisierte","ge",1,86,"symbolisierte",10.7104467153549,5.31542873382568,7.17503309249878,"symbolisierte",626.857142857143,399.485714285714,223.257142857143,"taint_none",2.38,13,1.66485783504322,0.42017212882638,3.09,5.06,5,8,4.32467842102051,0.286021202802658,6.89142608642578,2.4763400554657,1,1
"86","häufig","ge",1,87,"häufig",8.17679595947266,4.03198528289795,6.91339588165283,"häufig",301.6,250.514285714286,224.885714285714,"taint_none",5.02,6,10.7104467153549,1.66485783504322,2.38,3.09,13,5,5.31542873382568,4.32467842102051,7.17503309249878,6.89142608642578,1,1
"87","Veränderungen","ge",1,88,"Veränderungen",10.3256893157959,4.46344375610352,7.42599010467529,"Veränderungen",529,431.914285714286,203.285714285714,"taint_none",4.5,13,8.17679595947266,10.7104467153549,5.02,2.38,6,13,4.03198528289795,5.31542873382568,6.91339588165283,7.17503309249878,1,1
"88","und","ge",1,89,"und",2.16282415390015,2.8509681224823,5.21085691452026,"und",122.085714285714,111.057142857143,111.057142857143,"taint_none",7.42,3,10.3256893157959,8.17679595947266,4.5,5.02,13,6,4.46344375610352,4.03198528289795,7.42599010467529,6.91339588165283,1,1
