"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"72","bir","tr",1,73,"bir",3.5362434387207,6.78085327148438,8.61828422546387,"bir",144.25,119.416666666667,119.416666666667,"taint_none",7.34,3,5.48272943496704,4.10695683956146,5.1,5.78,7,4,5.93734264373779,2.29237174987793,8.26225185394287,3.67076921463013,1,1
"73","durumdan","tr",1,74,"durumdan",10.7136135101318,7.31498336791992,8.61207008361816,"durumdan",468.875,269.375,184.583333333333,"taint_none",4.3,8,3.5362434387207,5.48272943496704,7.34,5.1,3,7,6.78085327148438,5.93734264373779,8.61828422546387,8.26225185394287,1,1
"74","diğerine","tr",1,75,"diğerine,",4.77625060081482,5.49088001251221,7.8148045539856,"diğerine,",474,283.166666666667,209.625,"taint_none",4.14,8,10.7136135101318,3.5362434387207,4.3,7.34,8,3,7.31498336791992,6.78085327148438,8.61207008361816,8.61828422546387,1,1
"75","bir","tr",1,76,"bir",2.43589305877686,6.99000072479248,8.62107753753662,"bir",86.125,79,79,"taint_none",7.34,3,4.77625060081482,10.7136135101318,4.14,4.3,8,8,5.49088001251221,7.31498336791992,7.8148045539856,8.61207008361816,1,1
"76","bakıştan","tr",1,77,"bakıştan",11.7631721496582,6.66563320159912,8.1077356338501,"bakıştan",517.208333333333,361.375,257.291666666667,"taint_none",0,8,2.43589305877686,4.77625060081482,7.34,4.14,3,8,6.99000072479248,5.49088001251221,8.62107753753662,7.8148045539856,1,1
"77","diğerine","tr",1,78,"diğerine,",1.89305939525366,1.00792121887207,5.94363451004028,"diğerine,",448.666666666667,334.166666666667,234.791666666667,"taint_none",4.14,8,11.7631721496582,2.43589305877686,0,7.34,8,3,6.66563320159912,6.99000072479248,8.1077356338501,8.62107753753662,1,1
"78","genç","tr",1,79,"genç",8.77602195739746,5.39673089981079,8.23543357849121,"genç",152.666666666667,124.125,115.541666666667,"taint_none",5.54,4,1.89305939525366,11.7631721496582,4.14,0,8,8,1.00792121887207,6.66563320159912,5.94363451004028,8.1077356338501,1,1
"79","insanların","tr",1,80,"insanların",3.89685678482056,4.11530303955078,7.1814661026001,"insanların",554.625,350.791666666667,198.375,"taint_none",5.46,10,8.77602195739746,1.89305939525366,5.54,4.14,4,8,5.39673089981079,1.00792121887207,8.23543357849121,5.94363451004028,1,1
"80","yetişkinliğe","tr",1,81,"yetişkinliğe",12.3294450044632,7.01914739608765,8.45163822174072,"yetişkinliğe",630.625,296.833333333333,194.625,"taint_none",3.01,12,3.89685678482056,8.77602195739746,5.46,5.54,10,4,4.11530303955078,5.39673089981079,7.1814661026001,8.23543357849121,1,1
"81","büyümesi","tr",1,82,"büyümesi",11.0462970733643,4.9754467010498,7.11829614639282,"büyümesi",540.291666666667,319.333333333333,214.166666666667,"taint_none",3.91,8,12.3294450044632,3.89685678482056,3.01,5.46,12,10,7.01914739608765,4.11530303955078,8.45163822174072,7.1814661026001,1,1
"82","gibi","tr",1,83,"gibi.",6.1098413169384,1.28138387203217,4.93793058395386,"gibi.",258.875,142.083333333333,142.083333333333,"taint_none",6.58,4,11.0462970733643,12.3294450044632,3.91,3.01,8,12,4.9754467010498,7.01914739608765,7.11829614639282,8.45163822174072,1,1
"83","Bu","tr",1,84,"Bu",2.85628128051758,4.85451364517212,7.57058954238892,"Bu",97.5416666666667,86.8333333333333,86.8333333333333,"taint_none",7.11,2,6.1098413169384,11.0462970733643,6.58,3.91,4,8,1.28138387203217,4.9754467010498,4.93793058395386,7.11829614639282,1,1
"84","yüzden","tr",1,85,"yüzden,",4.16105425357819,5.68144464492798,7.8326530456543,"yüzden,",437.833333333333,311.458333333333,258.75,"taint_none",5.44,6,2.85628128051758,6.1098413169384,7.11,6.58,2,4,4.85451364517212,1.28138387203217,7.57058954238892,4.93793058395386,1,1
"85","Janus’a","tr",1,86,"Janus’a",6.10558596719056,4.05671119689941,7.80172109603882,"Janus’a",312.041666666667,251.916666666667,202.666666666667,"taint_none",0,7,4.16105425357819,2.85628128051758,5.44,7.11,6,2,5.68144464492798,4.85451364517212,7.8326530456543,7.57058954238892,1,1
"86","hasat","tr",1,87,"hasat",12.3654947280884,5.73090362548828,8.06707286834717,"hasat",427.125,200.291666666667,177.166666666667,"taint_none",4,5,6.10558596719056,4.16105425357819,0,5.44,7,6,4.05671119689941,5.68144464492798,7.80172109603882,7.8326530456543,1,1
"87","ve","tr",1,88,"ve",2.97070384025574,5.30459976196289,7.59654092788696,"ve",134.083333333333,116.083333333333,116.083333333333,"taint_none",7.37,2,12.3654947280884,6.10558596719056,4,0,5,7,5.73090362548828,4.05671119689941,8.06707286834717,7.80172109603882,1,1
"88","ekin","tr",1,89,"ekin",7.93613535165787,5.9970703125,7.9878568649292,"ekin",302.291666666667,208.083333333333,181.5,"taint_none",3.98,4,2.97070384025574,12.3654947280884,7.37,4,2,5,5.30459976196289,5.73090362548828,7.59654092788696,8.06707286834717,1,1
"89","zamanlarında","tr",1,90,"zamanlarında",12.6606798171997,4.27996158599854,7.61193561553955,"zamanlarında",440.25,288.25,206.166666666667,"taint_none",3.95,12,7.93613535165787,2.97070384025574,3.98,7.37,4,2,5.9970703125,5.30459976196289,7.9878568649292,7.59654092788696,1,1
"90","ve","tr",1,91,"ve",4.36393356323242,6.68889236450195,8.36482048034668,"ve",93.9166666666667,70.5416666666667,70.5416666666667,"taint_none",7.37,2,12.6606798171997,7.93613535165787,3.95,3.98,12,4,4.27996158599854,5.9970703125,7.61193561553955,7.9878568649292,1,1
"91","buna","tr",1,92,"buna",7.90734243392944,6.66391658782959,8.40363025665283,"buna",282.791666666667,197.666666666667,182.083333333333,"taint_none",5.56,4,4.36393356323242,12.6606798171997,7.37,3.95,2,12,6.68889236450195,4.27996158599854,8.36482048034668,7.61193561553955,1,1
"92","ilaveten","tr",1,93,"ilaveten",5.00455093383789,3.06367778778076,6.65694189071655,"ilaveten",409.041666666667,276.958333333333,227.375,"taint_none",3.71,8,7.90734243392944,4.36393356323242,5.56,7.37,4,2,6.66391658782959,6.68889236450195,8.40363025665283,8.36482048034668,1,1
"93","düğünlerde","tr",1,94,"düğünlerde,",12.4966416358948,6.69566249847412,8.54238891601562,"düğünlerde,",490.5,356.541666666667,207.083333333333,"taint_none",3.57,10,5.00455093383789,7.90734243392944,3.71,5.56,8,4,3.06367778778076,6.66391658782959,6.65694189071655,8.40363025665283,1,1
