"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"80","doors","en",1,81,"doors",4.84602499008179,4.41238975524902,7.2204647064209,"doors",349.026315789474,271.815789473684,254.421052631579,"taint_none",4.54,5,1.13378584384918,3.04954747110605,7.73,3.34,3,7,4.104416847229,5.35474681854248,7.13915967941284,7.27339029312134,1,1
"81","of","en",1,82,"of",1.15372896194458,2.5069842338562,5.45177030563354,"of",163.315789473684,105.605263157895,103.842105263158,"taint_none",7.4,2,4.84602499008179,1.13378584384918,4.54,7.73,5,3,4.41238975524902,4.104416847229,7.2204647064209,7.13915967941284,1,1
"82","homes","en",1,83,"homes.",9.63677167892456,3.00247383117676,6.89601182937622,"homes.",436.184210526316,199.815789473684,163.078947368421,"taint_none",4.69,5,1.15372896194458,4.84602499008179,7.4,4.54,2,5,2.5069842338562,4.41238975524902,5.45177030563354,7.2204647064209,1,1
"83","Janus","en",1,84,"Janus",1.29145057080314,3.44922161102295,6.36546468734741,"Janus",473.5,253.657894736842,238.921052631579,"taint_none",3.02,5,9.63677167892456,1.15372896194458,4.69,7.4,5,2,3.00247383117676,2.5069842338562,6.89601182937622,5.45177030563354,1,1
"84","frequently","en",1,85,"frequently",7.37380027770996,4.16754007339478,7.1392822265625,"frequently",458.894736842105,281.921052631579,212.052631578947,"taint_none",4.56,10,1.29145057080314,9.63677167892456,3.02,4.69,5,5,3.44922161102295,3.00247383117676,6.36546468734741,6.89601182937622,1,1
"85","symbolized","en",1,86,"symbolized",7.89508873224258,5.73584461212158,7.47756767272949,"symbolized",461.210526315789,283.315789473684,236.789473684211,"taint_none",2.85,10,7.37380027770996,1.29145057080314,4.56,3.02,10,5,4.16754007339478,3.44922161102295,7.1392822265625,6.36546468734741,1,1
"86","change","en",1,87,"change",8.46992588043213,3.78552103042603,7.22628164291382,"change",442.736842105263,269.815789473684,231.578947368421,"taint_none",5.54,6,7.89508873224258,7.37380027770996,2.85,4.56,10,10,5.73584461212158,4.16754007339478,7.47756767272949,7.1392822265625,1,1
"87","and","en",1,88,"and",1.98806083202362,2.28121733665466,5.00954055786133,"and",85.6842105263158,68.3684210526316,68.3684210526316,"taint_none",7.41,3,8.46992588043213,7.89508873224258,5.54,2.85,6,10,3.78552103042603,5.73584461212158,7.22628164291382,7.47756767272949,1,1
"88","transitions","en",1,89,"transitions,",14.13130235672,6.65194225311279,8.05488967895508,"transitions,",528.473684210526,367.342105263158,276.789473684211,"taint_none",3.59,11,1.98806083202362,8.46992588043213,7.41,5.54,3,6,2.28121733665466,3.78552103042603,5.00954055786133,7.22628164291382,1,1
"89","such","en",1,90,"such",3.54288768768311,4.48758363723755,7.08210706710815,"such",200.026315789474,179.684210526316,179.684210526316,"taint_none",5.84,4,14.13130235672,1.98806083202362,3.59,7.41,11,3,6.65194225311279,2.28121733665466,8.05488967895508,5.00954055786133,1,1
"90","as","en",1,91,"as",0.00783383008092642,0.0796596333384514,3.12128734588623,"as",147.210526315789,128.315789473684,116.552631578947,"taint_none",6.77,2,3.54288768768311,14.13130235672,5.84,3.59,4,11,4.48758363723755,6.65194225311279,7.08210706710815,8.05488967895508,1,1
"91","the","en",1,92,"the",1.27316641807556,5.4625940322876,7.95584344863892,"the",142.578947368421,109.973684210526,109.973684210526,"taint_none",7.73,3,0.00783383008092642,3.54288768768311,6.77,5.84,2,4,0.0796596333384514,4.48758363723755,3.12128734588623,7.08210706710815,1,1
